t.statistic	t.pvalue	Wilcoxon.statistic	Wilcoxon.pvalue	Gene
414208	-2.6234805714409	0.0223670450600286	48	0.0171895434278474	ZNF32-AS2
10151	-2.97362447359931	0.00621357287993695	43	0.00920911189837448	HNRNPA3P1
100506835	-0.993034535713565	0.344120039994062	86	0.405799500506037	LINC00840
220980	-0.810990177870502	0.427213671177038	82	0.323219076284574	TMEM72-AS1
256006	0.119155377215264	0.907041043530292	101	0.802374253372094	ANKRD31
2912	5.31056364529603	1.03107751619108e-05	171	0.0119098463533457	GRM2
2913	5.96778131076184	2.24442603290197e-06	203	2.94869692239319e-05	GRM3
2906	1.61911900248657	0.116308759819703	117	0.743381025177793	GRIN2D
706	-8.26116069812414	2.85072315365752e-06	2	3.39907426212471e-07	TSPO
644	-6.26428005579221	4.44326463685856e-07	13	2.94869692239319e-05	BLVRA
2218	-1.56535817935032	0.127039647897997	67	0.112838303488045	FKTN
2571	2.13368674722075	0.0404365184333327	125	0.524279417500644	GAD1
23373	5.28644004223831	1.28502088900613e-05	172	0.0104869088903637	CRTC1
10617	-2.82736074062053	0.0128717441382309	46	0.0134927952372171	STAMBP
4686	-4.06232688050895	0.00050486528115303	37	0.00398329015092739	NCBP1
119016	-3.46802880502288	0.00410077374071321	38	0.00461483814883017	AGAP4
140739	-3.95600270299408	0.000561837005728861	41	0.00704517624624933	UBE2F
253827	-3.28845631976145	0.00243192401609484	39	0.00532923858187223	MSRB3
414241	0.410191732138104	0.684555862078077	105	0.923340508212588	SHLD2P1
643650	0.322703361009703	0.752519559797343	107	0.984327977399228	LINC00842
728643	0.0264631229060444	0.979179233638801	106	0.952998243055382	HNRNPA1P33
89894	-5.03606260263177	0.000142071189477377	19	0.000141486466160941	TMEM116
25817	4.14255197238652	0.000280613961748055	158	0.0504848354550638	TAFA5
439965	0.839238181846679	0.408718765261351	112	0.892831522334892	SHLD2P3
79723	-1.96819321631112	0.0678359764442819	61	0.06707410236822	SUV39H2
1517	4.19046050270119	0.000195374757801845	166	0.0236984169002645	CTSLP2
100507588	5.61806653531421	4.56672071031631e-06	185	0.00153544682105828	TGFBR3L
56948	-5.77785392081273	2.03046700389242e-06	10	1.1556852491224e-05	SDR39U1
2774	3.60571133511371	0.00103098585779517	156	0.0611270820392066	GNAL
440295	-5.30075519927163	0.000275872902377755	14	3.93442845840935e-05	GOLGA6L9
9837	-3.07814764208671	0.00582675387459215	49	0.0193323198426908	GINS1
3939	-0.0377419732018854	0.970227810178058	103	0.862469971303316	LDHA
3094	0.018056051248023	0.98579583782188	95	0.629920266215496	HINT1
144577	0.550986955168599	0.592035489930881	136	0.286193895092672	C12orf66
9829	5.48994113701798	4.34308359898758e-06	196	0.000178366421904994	DNAJC6
728053	-1.88322393828837	0.0794295965113394	79	0.268754349752845	BMS1P1
399753	-3.58048404680229	0.00425010429739163	30	0.0012932627798819	AGAP12P
647219	2.71637723285052	0.0110815750523537	121	0.622906293451438	ASCL5
10602	-0.882824450196197	0.384916230194179	98	0.714397543828938	CDC42EP3
56288	-7.63668057102158	1.51022060354765e-05	3	5.94837995871824e-07	PARD3
55074	3.90576246221688	0.00264672203559845	192	0.000420210555655167	OXR1
65009	2.83423783552283	0.00786277056657456	150	0.103911144799714	NDRG4
55384	0.764400589682559	0.456280283004058	115	0.802374253372094	MEG3
7283	0.954021112094478	0.348573467994118	131	0.384100405254629	TUBG1
58504	0.156500234799471	0.876989648904754	101	0.802374253372094	ARHGAP22
9180	-5.92961746626713	0.000163914870081589	8	5.69344938905889e-06	OSMR
22844	3.6151024312706	0.00113565357649465	136	0.286193895092672	FRMPD1
3592	-0.491221430320625	0.627682709167159	97	0.685800367269974	IL12A
25898	2.63251674615628	0.0166906112332124	157	0.055602821571545	RCHY1
2572	2.66343469829776	0.0122931271995499	116	0.772722089139023	GAD2
2834	2.50615067605063	0.0174897946266463	141	0.199927913286632	PRLHR
4774	-3.11152064759481	0.011662214847172	36	0.00342788141649622	NFIA
5228	-3.17187799492495	0.00345679164180377	65	0.095528517808175	PGF
23325	-6.1685191808816	9.72061941555104e-06	11	1.59756490319861e-05	WASHC4
3965	-12.1339208098262	8.97601992982366e-11	0	8.49768565531178e-08	LGALS9
4601	-3.30633697310624	0.0058219794792832	41	0.00704517624624933	MXI1
6426	-8.98661949351815	2.40606635968963e-10	3	5.94837995871824e-07	SRSF1
23253	0.294843996015593	0.770114213997419	113	0.862469971303316	ANKRD12
3964	-0.619499303157768	0.546832313678203	95	0.629920266215496	LGALS8
8644	-5.69986190122697	1.6476099501201e-05	18	0.000111574612654244	AKR1C3
326332	-0.795873527726849	0.437448164252512	93	0.576002705663113	FAM21EP
753	3.91808263531362	0.000425409778952333	171	0.0119098463533457	LDLRAD4
51603	-0.729330281884781	0.480032616827812	90	0.499306418896813	EEF1AKNMT
266743	3.91867046762907	0.00333735123015966	197	0.000482437386737357	NPAS4
55362	0.386777616998609	0.705160803638088	116	0.772722089139023	TMEM63B
29796	-6.56135845800948	2.89050449275911e-07	10	1.1556852491224e-05	UQCR10
2521	-1.97843213341575	0.0563470386110382	47	0.0152471424407563	FUS
29953	4.00092654418393	0.000359206866714505	189	0.00075280997220407	TRHDE
728640	-1.6425591605452	0.125192370548667	68	0.12233412730043	FAM133CP
84457	0.280247434145993	0.781045793062491	81	0.304346566212692	PHYHIPL
1823	1.7548942475155	0.0919621991395213	139	0.230530635515613	DSC1
220965	3.96482575267529	0.000372636688236514	167	0.0193323198426908	FAM13C
220963	-5.04163813058017	0.00105206747922647	7	3.8239585448903e-06	SLC16A9
83871	-6.96101523621923	2.44049558666706e-05	6	2.54930569659353e-06	RAB34
9398	-1.12270369570292	0.278630932003528	86	0.405799500506037	CD101
23551	5.05815315919142	2.03271478195813e-05	182	0.0025129356019888	RASD2
85461	-7.63877355872187	4.08374488435785e-07	6	2.54930569659353e-06	TANC1
54913	-5.76314558492127	2.06315636047416e-06	16	6.75566009597286e-05	RPP25
55636	-2.10355719340089	0.0623961181602138	58	0.0504848354550638	CHD7
10124	1.14798845936611	0.259702949799884	115	0.802374253372094	ARL4A
901	0.578937253174691	0.56746418828271	114	0.832306586301221	CCNG2
84989	-1.16247645408855	0.268094644439344	86	0.405799500506037	JMJD1C-AS1
27019	-2.92674131506023	0.0062656982775725	49	0.0193323198426908	DNAI1
51507	-7.62241052412484	5.68485407414352e-06	4	1.01972227863741e-06	RTF2
6491	0.548071585383475	0.58734004605113	95	0.629920266215496	STIL
23635	-2.6472121527618	0.0246651775828436	47	0.0152471424407563	SSBP2
27134	-0.283700812749159	0.779743316821081	97	0.685800367269974	TJP3
23203	-6.74902464401359	1.46116432125195e-07	2	3.39907426212471e-07	PMPCA
23349	5.00319694568676	2.26680169774691e-05	190	0.000623050312247459	PHF24
55680	3.95524084022835	0.000397048870203737	148	0.12233412730043	RUFY2
254050	-2.82544340518483	0.0117734224549721	47	0.0152471424407563	LRRC43
341880	-0.609806091787539	0.54871700329923	94	0.595780073100579	SLC35F4
5568	2.67083752373826	0.0148685744376171	171	0.0119098463533457	PRKACG
51719	3.54920649831645	0.00368039407627079	187	0.00108438966647434	CAB39
1874	-6.53787073927227	3.27675014879719e-07	8	5.69344938905889e-06	E2F4
1871	1.02530267448396	0.325197179729522	125	0.524279417500644	E2F3
252884	-6.406122115564	2.24063064752213e-06	13	2.94869692239319e-05	ZNF396
2042	-2.31823399844737	0.0273646555804956	69	0.13241212755706	EPHA3
27075	5.10501985777925	1.57538034456756e-05	182	0.0025129356019888	TSPAN13
27097	1.40308915603144	0.169929751119825	113	0.862469971303316	TAF5L
27098	0.972058290222594	0.344263972344637	137	0.268754349752845	CLUL1
10783	-6.20445448115075	1.52710412635729e-05	10	1.1556852491224e-05	NEK6
3159	0.8217617915694	0.418953479916269	112	0.892831522334892	HMGA1
284352	-2.4502989972848	0.0199540057301993	46	0.0134927952372171	PPP1R37
56062	4.34567643523959	0.000136246959246635	172	0.0104869088903637	KLHL4
54890	-0.530166053924259	0.599562732097262	115	0.802374253372094	ALKBH5
52	1.15391533408514	0.263857947888417	126	0.499306418896813	ACP1
151835	5.5305229341255	3.95640684943048e-06	195	0.000222979271595381	CPNE9
219743	-6.7321099357922	1.15505454939358e-07	4	1.01972227863741e-06	TYSND1
617	-9.74482738168727	2.00091840574781e-10	0	8.49768565531178e-08	BCS1L
55222	5.41370934794621	1.29547785324765e-05	196	0.000178366421904994	LRRC20
9655	3.64005688837918	0.00208480831208142	185	0.00153544682105828	SOCS5
50943	-1.22005277582311	0.249317365580775	71	0.154394705601929	FOXP3
55315	-4.02434493309963	0.000322142766910935	36	0.00342788141649622	SLC29A3
5013	-4.52375730049756	0.000571753761493291	22	0.00027719450607627	OTX1
9378	4.97106612553536	2.24152762815913e-05	176	0.0061367736496965	NRXN1
100128071	-1.67392626441404	0.115095040019688	65	0.095528517808175	FAM229A
254048	-0.146332737989399	0.885604519678531	99	0.743381025177793	UBN2
6829	-5.44839692804469	1.59187800742588e-05	18	0.000111574612654244	SUPT5H
253461	1.28130224070208	0.212987797570178	123	0.576002705663113	ZBTB38
4850	-3.2103655920801	0.005611230723631	34	0.0025129356019888	CNOT4
9677	-0.0830427142383593	0.935087490857556	108	1	PPIP5K1
51550	2.17782585897245	0.0409120530828047	146	0.143095078055492	CINP
11319	-2.33117906644317	0.0290001177101669	50	0.0216937417094454	ECD
64975	-4.60693912712845	0.000111831911713925	27	0.00075280997220407	MRPL41
55515	0.332826918185117	0.741376166305441	105	0.923340508212588	ASIC4
6525	-2.9935850684338	0.00991725131757472	48	0.0171895434278474	SMTN
11078	-7.26573439756485	3.61835619397173e-06	7	3.8239585448903e-06	TRIOBP
1775	-2.66818754655875	0.0167898587980201	47	0.0152471424407563	DNASE1L2
6155	-5.90076671156711	4.90587748348385e-06	12	2.19240289907044e-05	RPL27
729092	-5.07346982547943	0.000362997337215612	16	6.75566009597286e-05	BMS1P4
9886	-3.18533203081704	0.00399470359600404	52	0.0271331952742671	RHOBTB1
84656	-1.33032192755582	0.195262203680555	92	0.549855411878575	GLYR1
10150	5.94866483048912	3.12856375623996e-06	202	3.93442845840935e-05	MBNL2
5915	4.81937267261849	0.000246221498030564	193	0.000342116824482852	RARB
22873	2.39345782727576	0.0232735199213469	135	0.304346566212692	DZIP1
100499467	-8.61251659734408	6.04581823885488e-09	5	1.61456027450924e-06	LINC00673
54970	-5.16608245125874	0.000183233356642189	16	6.75566009597286e-05	TTC12
220930	-8.34853168139825	3.1776575284573e-09	8	5.69344938905889e-06	ZEB1-AS1
4869	-8.96390329274467	1.60851206246254e-08	0	8.49768565531178e-08	NPM1
81603	-5.00542567283827	0.000162755626717261	20	0.000178366421904994	TRIM8
221687	2.52327341312443	0.0178141536504905	148	0.12233412730043	RNF182
4154	-2.77942537984666	0.0132855057054992	57	0.0457487353319323	MBNL1
9236	-6.15666020734972	5.26745719294555e-06	10	1.1556852491224e-05	CCPG1
3638	-1.58482046708948	0.129251617679268	82	0.323219076284574	INSIG1
6428	-8.74559495610059	4.70073415451587e-09	6	2.54930569659353e-06	SRSF3
100131213	-0.274163772672051	0.786275074077281	105	0.923340508212588	ZNF503-AS2
729440	-3.85595139449151	0.00344925899370381	25	0.000512835329298066	CCDC61
1524	-3.62782850522542	0.00206778749850662	39	0.00532923858187223	CX3CR1
10777	4.43083711919207	0.000104034761174198	173	0.00920911189837448	ARPP21
7739	-5.18983304137092	5.53161170115128e-05	21	0.000222979271595381	ZNF185
6595	2.53287401861363	0.0176573688642556	155	0.06707410236822	SMARCA2
100128292	-5.71397832458157	4.07077870745283e-05	18	0.000111574612654244	DLG5-AS1
6440	4.5025632333027	7.99944458435361e-05	182	0.00383523382601899	SFTPC
91409	-3.43153096517094	0.00163862178868426	46	0.0134927952372171	CCDC74B
650623	4.53566007165391	8.83004347262688e-05	189	0.00075280997220407	BEND3P3
642361	-5.99587320884306	9.84403883116292e-07	23	0.000342116824482852	LOC642361
8512	-1.19414303697153	0.24447988631668	94	0.602702943853242	MBL1P
219347	-1.38878548367624	0.196045856363698	64	0.0876756365403882	TMEM254-AS1
80195	-5.64073181008529	3.29041929471215e-05	18	0.000111574612654244	TMEM254
387338	-0.694556108808683	0.498254614581016	94	0.602702943853242	NSUN4
8878	-7.85278055304275	5.89128170773762e-09	3	5.94837995871824e-07	SQSTM1
55017	-7.47954300785849	1.41932458255881e-08	2	3.39907426212471e-07	C14orf119
388524	-6.4165255686733	2.86897718564764e-06	8	5.69344938905889e-06	RPSAP58
10652	-13.6063259295088	3.54152404901183e-14	0	8.49768565531178e-08	YKT6
439990	-0.411786492025754	0.684855539376749	105	0.923340508212588	LINC00857
84332	-0.269039635144544	0.789643200331848	74	0.188048856320451	DYDC2
84293	-3.34429131691159	0.00268107224374315	51	0.0242874903020162	PRXL2A
90865	-6.6058302144769	4.41737919159738e-05	2	3.39907426212471e-07	IL33
6444	-3.8509941739057	0.00139601790087798	32	0.00181646528567944	SGCD
6376	2.5747760508216	0.0147840710025811	129	0.428180789961854	CX3CL1
10542	-5.97355745357445	1.22962295069356e-06	12	2.19240289907044e-05	LAMTOR5
387694	0.525093222193455	0.603781063930721	115	0.798402068807229	SH2D4B
200350	0.293873734377167	0.770832348178446	119	0.685800367269974	FOXD4L1
440823	-1.78688171766538	0.0886318213206844	63	0.0803276877542401	MIAT
9200	-5.22118792109504	9.76446998852813e-06	30	0.0012932627798819	HACD1
285331	-5.38027454124243	0.000332277613588996	11	1.59756490319861e-05	CCDC66
728190	0.228839688097376	0.82053473259978	79	0.268754349752845	NUTM2A-AS1
439994	-2.71237998424073	0.0140846796493189	50	0.0216937417094454	LINC00863
9562	-3.34316906498273	0.00359932596150381	44	0.0104869088903637	MINPP1
142913	-3.57672033155376	0.00222485216950581	33	0.00214014213229027	CFL1P1
79038	-2.60855547678666	0.0274144479678409	45	0.0119098463533457	ZFYVE21
89832	1.01004595572102	0.321097766043777	132	0.363101179393792	CHRFAM7A
165140	-8.76394190209052	1.20777322757542e-08	1	1.69953713106236e-07	OXER1
81839	-7.69647491244784	1.09599356402793e-06	1	1.69953713106236e-07	VANGL1
3831	4.45309786456069	9.15102645375408e-05	164	0.0271331952742671	KLC1
8601	0.756735722173203	0.456611187621871	102	0.832306586301221	RGS20
10797	-6.46668139276771	1.55612003986991e-05	10	1.1556852491224e-05	MTHFD2
205428	0.572321249396245	0.57468312809482	121	0.629920266215496	DIPK2A
283011	-1.62787362378851	0.132478266016452	67	0.112838303488045	FLJ37201
643529	-1.66915576565555	0.118945754025308	72	0.166332509341081	LINC00865
119369	-0.588167933810219	0.56616895442652	104	0.892831522334892	NUDT9P1
84333	-1.71647812387937	0.0959592073194238	70	0.143095078055492	PCGF5
6472	-8.3415894512932	4.73798636048156e-09	4	1.01972227863741e-06	SHMT2
118611	-1.43533731382668	0.183270127118355	69	0.13241212755706	C10orf90
54847	4.42618653194582	9.98689142719739e-05	172	0.0104869088903637	SIDT1
51621	4.71352802928909	4.97472942339249e-05	181	0.002939604398742	KLF13
4739	0.215899725858195	0.832199155610752	110	0.953962343355787	NEDD9
7019	0.587869905695175	0.562956184338109	135	0.304346566212692	TFAM
54536	2.97782262324716	0.0059761436031489	148	0.12233412730043	EXOC6
5581	5.59163260669982	3.32248821598327e-06	199	8.71012779669457e-05	PRKCE
158234	-5.19647466330185	0.000232603712254695	18	0.000111574612654244	TRMT10B
197258	-6.82265414505282	2.70470135570783e-05	11	1.59756490319861e-05	FCSK
54855	-5.79445659540665	1.90720258011852e-06	23	0.000342116824482852	TENT5C
51513	-3.85221136697204	0.00230392379191091	29	0.00108438966647434	ETV7
8794	-7.53691713619967	2.66473432766398e-07	9	8.15777822909931e-06	TNFRSF10C
91584	3.42230168366582	0.00177153063514404	159	0.0457487353319323	PLXNA4
3290	6.46748565969811	2.01526129815959e-06	206	0.000127919532294923	HSD11B1
29956	-4.22695823453684	0.0014027888015454	23	0.000342116824482852	CERS2
338557	2.57338601127525	0.0161184394211468	137	0.268754349752845	FFAR4
5000	2.8373311373193	0.0145488398498925	175	0.00704517624624933	ORC4
10385	-10.8633768784263	1.5447394918119e-10	0	8.49768565531178e-08	BTN2A2
3554	-5.57162711329047	2.34300637285334e-05	22	0.00027719450607627	IL1R1
3480	1.37420365978623	0.178666685998904	125	0.524279417500644	IGF1R
3396	-6.68930303505229	5.39452866395941e-07	2	3.39907426212471e-07	MRPL58
29767	4.30981937077433	0.000207870909918445	179	0.00398329015092739	TMOD2
513	-2.43309976769223	0.0205682807267991	56	0.0413778657382662	ATP5F1D
522	-3.46638710785241	0.00181140485976254	39	0.00532923858187223	ATP5PF
1129	3.44425554646326	0.00217637907275928	161	0.0375303585496899	CHRM2
728558	-0.126095453995317	0.901440238119143	103	0.862469971303316	ENTPD1-AS1
100127889	0.222189767448536	0.826916044065693	100	0.772722089139023	CC2D2B
387707	-1.77796467124178	0.109482199656205	62	0.0734687807775552	CC2D2B
64981	-8.18190171166992	6.65802851500556e-09	3	5.94837995871824e-07	MRPL34
26234	-8.02587340813032	5.20588805902867e-09	4	1.01972227863741e-06	FBXL5
29760	-7.95334157762029	2.6462932238552e-08	14	3.93442845840935e-05	BLNK
29066	-16.272314293983	3.56563963443694e-17	0	8.49768565531178e-08	ZC3H7A
6902	-6.64821228990864	9.7086997057827e-06	4	1.01972227863741e-06	TBCA
29798	1.61901630432159	0.114995607140419	115	0.802374253372094	C2orf27A
30827	-8.34899811227021	1.02790423882453e-07	1	1.69953713106236e-07	CXXC1
64976	-7.72948695273604	2.1696540677955e-07	5	1.61456027450924e-06	MRPL40
8131	-4.39263759249832	0.000197972737623526	33	0.00214014213229027	NPRL3
79731	-2.96436993192735	0.013114676957838	30	0.0012932627798819	NARS2
2298	-1.55363008471381	0.134342848503159	79	0.268754349752845	FOXD4
168620	3.77776959879415	0.000690903024582183	171	0.0122128530444003	BHLHA15
204	-7.55171154366709	3.42804232848859e-06	4	1.01972227863741e-06	AK2
118812	1.85052161455961	0.0774033654953749	147	0.13241212755706	MORN4
8438	-0.396466184976679	0.697776394247171	95	0.629920266215496	RAD54L
51537	-3.85046758294199	0.000585214865003197	44	0.0104869088903637	MTFP1
23521	-8.04496068243617	1.19951031914175e-07	3	5.94837995871824e-07	RPL13A
26507	6.19426605791671	5.60099485830578e-07	204	2.19240289907044e-05	CNNM1
54811	-0.0320463141377726	0.975011643116584	111	0.923340508212588	ZNF562
343099	-5.47021116887315	9.26473860251053e-05	9	8.15777822909931e-06	CCDC18
9441	-7.40908422512037	3.36623390014579e-06	4	1.01972227863741e-06	MED26
8061	-2.49533908480721	0.0308477824828331	49	0.0193323198426908	FOSL1
10810	2.00304698969135	0.0539213960502926	134	0.323219076284574	WASF3
282991	-3.77491160251395	0.00174268364199052	34	0.0025129356019888	BLOC1S2
4486	-0.396910323488273	0.695803473472675	98	0.714397543828938	MST1R
79870	1.65134815187991	0.108310369543292	107	0.984645361835704	BAALC
5875	-2.45083663024086	0.0342068707934826	49	0.0193323198426908	RABGGTA
23164	3.47042863817226	0.00233608301298943	167	0.0193323198426908	MPRIP
23059	-3.3072634945249	0.00275154384565662	44	0.0104869088903637	CLUAP1
6988	-7.88925527349013	3.98066536337039e-08	3	5.94837995871824e-07	TCTA
5134	-8.65862962911989	9.09014132571212e-07	0	8.49768565531178e-08	PDCD2
50484	-4.49570984052786	9.67059056279198e-05	43	0.00920911189837448	RRM2B
6879	-4.63637177418941	0.000382152083837788	13	2.94869692239319e-05	TAF7
4595	-6.58989745032956	3.69770904283215e-05	7	3.8239585448903e-06	MUTYH
3761	4.4934790295532	0.000108050893207314	166	0.0216937417094454	KCNJ4
10109	-4.71480851481664	0.000520776046903066	18	0.000111574612654244	ARPC2
284161	4.36780866235196	0.000137746136807702	169	0.0152471424407563	GDPD1
100505761	-2.78860622240231	0.0103781472271095	48	0.0171895434278474	RPARP-AS1
3621	1.78286374132875	0.0868382430725887	141	0.20609403029085	ING1
79960	-3.29486377989895	0.00258750686737504	45	0.0119098463533457	JADE1
129080	-1.25080312802496	0.221413811565602	67	0.112838303488045	EMID1
5345	-5.99661579726684	6.82762135765666e-05	7	3.8239585448903e-06	SERPINF2
54849	0.719276417183159	0.477121749625608	103	0.862469971303316	DEF8
657	-7.81689011953535	3.40951110713313e-06	1	1.69953713106236e-07	BMPR1A
613	1.54898910569906	0.136092488293085	138	0.252032264012896	BCR
55148	-1.84818335480275	0.0816121967344015	62	0.0734687807775552	UBR7
389	-9.39396817551716	1.67133928710253e-07	2	3.39907426212471e-07	RHOC
283624	5.02996309315609	1.68899276263276e-05	184	0.00181646528567944	LINC00641
3053	-0.0737855660920379	0.9421051229578	125	0.524279417500644	SERPIND1
10279	6.41669409821399	4.95195075351878e-06	204	2.19240289907044e-05	PRSS16
22985	-8.22725109077018	5.21746116305522e-08	0	8.49768565531178e-08	ACIN1
64946	-4.64962851623406	0.00107309747930614	10	1.1556852491224e-05	CENPH
100616323	1.59755552901184	0.133954229992215	145	0.151326832566531	MIR4482
5993	-5.69838029476603	4.12777943684336e-06	14	3.93442845840935e-05	RFX5
9749	-0.0629598558554745	0.950493595912855	103	0.862469971303316	PHACTR2
9517	2.32642746396499	0.0331587095183003	158	0.0504848354550638	SPTLC2
1213	0.416021786872327	0.685896946917819	126	0.499306418896813	CLTC
100505933	-2.08712194901596	0.0617957571123087	59	0.055602821571545	ADD3-AS1
4968	-6.79708046717606	3.77758084055619e-05	0	8.49768565531178e-08	OGG1
7428	-6.73273906013651	1.18150211278874e-07	12	2.19240289907044e-05	VHL
10612	3.71258846606069	0.000765124833794203	154	0.0734687807775552	TRIM3
282997	-7.7919757389273	3.57974768543163e-07	3	5.94837995871824e-07	PDCD4-AS1
5265	-9.8692084470166	1.43803063662557e-09	0	8.49768565531178e-08	SERPINA1
5095	1.49324507217593	0.153786100970305	140	0.220708859941995	PCCA
5288	-0.943508717522243	0.364422985071608	89	0.474950352271559	PIK3C2G
1877	-6.07596788844913	1.32750425589787e-06	10	1.1556852491224e-05	E4F1
644511	-4.25120048158653	0.000199583625251511	35	0.002939604398742	RPL13AP6
1351	-3.14512004549689	0.0036910319519038	50	0.0216937417094454	COX8A
6183	-4.52352076492559	9.85406888564187e-05	29	0.00108438966647434	MRPS12
347689	1.36759823658392	0.202743870151604	147	0.13241212755706	SOX2-OT
100093630	-1.49862637029479	0.143538212484453	75	0.20609403029085	SNHG8
4604	-1.21727217354754	0.233385694029714	63	0.0803276877542401	MYBPC1
682	-4.23357889109458	0.00100003933933709	25	0.000512835329298066	BSG
1209	-2.17979614181193	0.0371350395732612	52	0.0271331952742671	CLPTM1
10943	-2.10991063440368	0.0586927167802587	55	0.0373488580385132	MSL3
79895	-10.9673706940384	5.10610875686964e-09	1	1.69953713106236e-07	ATP8B4
22911	4.63540469216627	6.16300676595659e-05	179	0.00398329015092739	WDR47
8900	3.64809488601928	0.000911897063442699	170	0.0156651383563121	CCNA1
8237	1.08776457942908	0.284627263689606	115	0.802374253372094	USP11
2172	2.9746243130667	0.00547276137434109	139	0.230726735804792	FABP6
55812	-0.0836161408526548	0.934460555923255	114	0.832306586301221	SPATA7
221188	-6.20927648187396	2.33461040151102e-06	16	6.75566009597286e-05	ADGRG5
54413	3.37788127088804	0.00211313395586153	127	0.474950352271559	NLGN3
84876	-6.4274747315102	8.51080960770237e-07	7	3.8239585448903e-06	ORAI1
729238	1.65603147154036	0.117271293828858	140	0.215603238577354	SFTPA2
84957	-1.21805417313134	0.235186526650416	97	0.685800367269974	RELT
5270	2.02601089051875	0.0509224404665499	123	0.576002705663113	SERPINE2
7444	-1.56637282172877	0.147109164106656	71	0.154394705601929	VRK2
54751	-3.15431316586942	0.00487273607624965	46	0.0134927952372171	FBLIM1
1654	-0.859260568636142	0.404294218901498	89	0.474950352271559	DDX3X
85442	4.52259089208887	9.50878150433797e-05	180	0.00342788141649622	KNDC1
4173	-0.39103973252208	0.698634765042659	78	0.252032264012896	MCM4
10413	-6.12238425580896	0.000102512782644568	7	3.8239585448903e-06	YAP1
81847	-1.55440813630869	0.13935724400388	72	0.166332509341081	RNF146
2328	-1.05463350201957	0.302007062899589	93	0.576002705663113	FMO3
119559	-5.70251279544303	6.4100079415594e-05	12	2.19240289907044e-05	SFXN4
56254	-7.07195104732233	8.88161725771151e-07	11	1.59756490319861e-05	RNF20
65217	0.0021049921140311	0.998333992469582	95	0.629920266215496	PCDH15
22876	4.07887429092224	0.000322658235754744	174	0.00806634313144815	INPP5F
79892	-7.6081706280883	7.74788063855026e-06	4	1.01972227863741e-06	MCMBP
8675	-6.00226105475538	1.31135890511683e-05	12	2.19240289907044e-05	STX16
283089	0.258746774027637	0.79874887255364	108	1	WDR11-AS1
6674	-8.11312975585363	3.58942108514032e-09	9	8.15777822909931e-06	SPAG1
23762	3.75217854894256	0.000676798114280472	172	0.0104869088903637	OSBP2
333926	3.46348631177664	0.00153552859410587	170	0.015687003819842	PPM1J
134218	-2.98020760285617	0.00605599593065578	55	0.0373488580385132	DNAJC21
359948	-4.3677969229464	0.000208562366460384	33	0.00214014213229027	IRF2BP2
9903	-4.72787069583756	5.99275510817496e-05	28	0.000905768313999682	KLHL21
80196	-0.509599457857969	0.613723677833771	100	0.772722089139023	RNF34
10384	-9.31768016388939	2.47829645304359e-10	4	1.01972227863741e-06	BTN3A3
23339	-5.27725663708255	0.0001957518979823	18	0.000111574612654244	VPS39
7462	-12.5460742222572	3.50239613502118e-11	0	8.49768565531178e-08	LAT2
347862	-5.55364041653036	1.96165368220506e-05	19	0.000141486466160941	GATD1
9861	-5.5276386716698	7.09146874931868e-06	18	0.000111574612654244	PSMD6
84058	-1.77252257998766	0.0885536464111826	71	0.154394705601929	WDR54
399815	4.73007678868095	9.57557105739114e-05	188	0.000905768313999682	LOC399815
123263	-2.7041754843472	0.0213245775294373	47	0.0152471424407563	MTFMT
399821	2.81084721273866	0.00880129987146063	153	0.0803276877542401	EDRF1-DT
26098	-5.78298939538351	1.940612226106e-06	22	0.00027719450607627	EDRF1
7390	-3.11726840103829	0.00725423358922824	44	0.0104869088903637	UROS
493	0.313406348786581	0.756581666166743	118	0.714397543828938	ATP2B4
9855	0.174799067319542	0.863489617710216	102	0.832306586301221	FARP2
25890	-7.31266474387062	2.52992323978958e-08	7	3.8239585448903e-06	ABI3BP
79613	-1.77996033999289	0.0950369087933591	60	0.0611270820392066	TANGO6
64802	-5.85934164475597	2.67705308230411e-06	14	3.93442845840935e-05	NMNAT1
93	0.656255612281256	0.516346190050443	113	0.862469971303316	ACVR2B
121601	4.67291636971285	6.80425866068627e-05	186	0.0023142872131217	ANO4
55343	-1.12702101690949	0.27493756866128	76	0.220708859941995	SLC35C1
5552	-3.93302677412984	0.00194042588587658	29	0.00108438966647434	SRGN
26136	-3.73593483242659	0.00197943777026027	36	0.00342788141649622	TES
387723	-4.3738822734495	0.000906810560413905	23	0.000342116824482852	C10orf143
119437	-3.78061609875406	0.0018396617722106	29	0.00108438966647434	CTAGE7P
399827	7.3577279097285	1.94227749001354e-08	202	0.000220037883711276	LINC01164
89781	-9.09349843794777	4.85359883673492e-09	0	8.49768565531178e-08	HPS4
55297	-0.536956331994872	0.59569871365682	111	0.923340508212588	CCDC91
10474	-5.73343098892024	1.55538430510435e-05	12	2.19240289907044e-05	TADA3
80067	-0.853825320174725	0.409268542743143	93	0.576002705663113	DCAF17
399829	5.92969805442516	1.83039940244125e-06	200	0.000288904245982143	LINC01168
84435	5.22551532457155	1.2899347533577e-05	196	0.000178366421904994	ADGRA1
27068	-4.17448837027663	0.000533914282984703	30	0.0012932627798819	PPA2
10197	-2.16127744457631	0.0462369412156881	53	0.030245472645525	PSME3
10844	-1.90364873920806	0.0836533495906647	61	0.06707410236822	TUBGCP2
