t.statistic	t.pvalue	Wilcoxon.statistic	Wilcoxon.pvalue	Gene
54585	3.05671067350639	0.0112926386612123	179	0.00398329015092739	LZTFL1
389524	-6.27864877008459	1.93748485111673e-06	10	1.1556852491224e-05	GTF2IRD2B
93185	2.86506168020825	0.0072162169130972	156	0.0611270820392066	IGSF8
64748	-3.86113487864722	0.000498238266550276	49	0.0193323198426908	PLPPR2
241	-6.19131497303805	1.39241053082447e-06	0	8.49768565531178e-08	ALOX5AP
5631	-1.44660780258143	0.17371082104269	88	0.45123858017269	PRPS1
3984	2.42572228834412	0.0332814133230146	166	0.0216937417094454	LIMK1
55504	-7.36347235544256	6.24838559221341e-08	8	5.69344938905889e-06	TNFRSF19
5414	1.33460386258464	0.206915796918731	165	0.0242874903020162	SEPTIN4
11170	-3.7239309748787	0.000792484189739433	64	0.0876756365403882	FAM107A
255275	3.13891053922817	0.00765194886612483	178	0.00631457406701862	MYADML2
56603	4.01347728709677	0.00185840321165345	188	0.000905768313999682	CYP26B1
8639	-0.407582728973607	0.688079580674556	108	1	AOC3
85480	-3.97451892040791	0.000451957534665923	9	8.15777822909931e-06	TSLP
23219	2.57900499660352	0.028423437623307	169	0.0152471424407563	FBXO28
2068	-2.91342131838164	0.00648737640646399	62	0.0734687807775552	ERCC2
10655	1.82892158829501	0.0933137035842217	164	0.0290132900329976	DMRT2
4216	-3.74395899730164	0.00117055796589431	39	0.00532923858187223	MAP3K4
5140	0.458463467829243	0.65104811010736	116	0.772722089139023	PDE3B
51319	2.35856717801021	0.0353356328015424	160	0.0413778657382662	RSRC1
9519	1.50277095389928	0.148780597952052	149	0.112838303488045	TBPL1
23420	0.501093502165784	0.624020240585993	121	0.629920266215496	NOMO1
57698	0.864008344252036	0.404225431087547	147	0.13241212755706	SHTN1
283554	3.11167182048336	0.00670831626046968	170	0.0134927952372171	GPR137C
53405	3.16927356660645	0.00438559788432266	184	0.00181646528567944	CLIC5
57175	-7.41355601240827	2.37955984138932e-08	2	3.39907426212471e-07	CORO1B
11102	0.26926445914265	0.792558828809569	119	0.685800367269974	RPP14
7421	-1.97431137101431	0.0579301185041912	101	0.802374253372094	VDR
80342	-5.61861335081388	6.05984489106784e-06	0	8.49768565531178e-08	TRAF3IP3
1725	1.87363783300836	0.0820919760226824	145	0.154394705601929	DHPS
84665	-1.78347824048937	0.083740811519801	91	0.516750288673189	MYPN
162972	-4.48086018509138	9.11186477271097e-05	31	0.00153544682105828	ZNF550
163255	3.89771441610535	0.000694081991621998	177	0.00532923858187223	ZNF540
100507043	3.04192869724696	0.0121977389127764	177	0.00532923858187223	TUNAR
81575	0.433006500202899	0.677322378356193	79	0.268754349752845	APOLD1
2987	0.223209390161348	0.825018688230181	126	0.499306418896813	GUK1
79633	-2.20708372579108	0.0344269087552788	75	0.20609403029085	FAT4
27090	-6.56217775370296	2.00540462670186e-06	6	2.54930569659353e-06	ST6GALNAC4
10018	-6.18733250771919	7.613945912083e-07	12	2.19240289907044e-05	BCL2L11
10450	-4.75451490700262	0.000333823281353891	18	0.000111574612654244	PPIE
7226	2.72002343726294	0.0160724635659923	167	0.0193323198426908	TRPM2
394	-0.0843901682439459	0.933421400398971	101	0.802374253372094	ARHGAP5
3516	-2.18263155734051	0.0402146839772676	50	0.0216937417094454	RBPJ
149951	-4.6712122188273	6.38980842002581e-05	25	0.000512835329298066	COMMD7
54503	-0.159878262220357	0.874047784983715	107	0.984645361835704	ZDHHC13
100126784	-2.41043462775915	0.0224304068541737	42	0.00806634313144815	LOC100126784
54993	-6.64924211634374	3.08903626133426e-07	17	8.71012779669457e-05	ZSCAN2
3127	-3.68057252370531	0.00106915280580072	0	8.49768565531178e-08	HLA-DRB1
5970	-7.89015517605302	7.15305511051293e-09	3	5.94837995871824e-07	RELA
4710	-4.20422587758486	0.00019532661193206	53	0.030245472645525	NDUFB4
10277	-0.0287839565445509	0.977382699586022	107	0.984645361835704	UBE4B
79589	3.08823969199817	0.00447522105081103	174	0.00806634313144815	RNF128
4318	-1.22869536230877	0.230054772922015	110	0.953962343355787	MMP9
8128	-1.4264661247971	0.166601966467238	72	0.166332509341081	ST8SIA2
9919	-4.08650222874216	0.000504622518698342	40	0.0061367736496965	SEC16A
150684	-7.02289214592856	8.19939445135038e-08	0	8.49768565531178e-08	COMMD1
7755	-6.5496446072896	3.87888021426106e-07	10	1.1556852491224e-05	ZNF205
283267	5.51692471231457	2.97983879909215e-05	199	8.71012779669457e-05	LINC00294
22998	0.5251130835375	0.608522770122861	109	0.984645361835704	LIMCH1
54715	6.77611994838747	3.50393237960627e-06	204	2.19240289907044e-05	RBFOX1
9988	-3.26404367045684	0.00365112718707185	50	0.0216937417094454	DMTF1
4833	-7.55517986854781	1.08819833852829e-08	3	5.94837995871824e-07	NME4
4343	-7.77551590189137	1.15126849340914e-08	1	1.69953713106236e-07	MOV10
8651	-3.20610790319516	0.00353231949163701	15	5.17509056408487e-05	SOCS1
5648	-5.64149016017455	3.94812997615964e-06	31	0.00153544682105828	MASP1
8050	0.709373254249259	0.487000432591456	126	0.499306418896813	PDHX
25891	-5.53562189364177	6.69613646511444e-06	14	3.93442845840935e-05	PAMR1
79899	-1.42672738509941	0.17870715950877	68	0.12233412730043	PRR5L
55006	0.739435768986519	0.475406594592196	133	0.342802927622662	TRMT61B
90381	-5.67762366341599	2.52936741816031e-06	22	0.00027719450607627	TICRR
6158	-5.64895577523293	3.62319612226358e-06	10	1.1556852491224e-05	RPL28
1139	-1.06096685743889	0.29670699806195	133	0.342802927622662	CHRNA7
399881	-4.72469953490271	4.14222427931131e-05	27	0.00075280997220407	HNRNPKP3
8031	-6.21171507245682	9.76675585471577e-07	8	5.69344938905889e-06	NCOA4
729799	-0.253454634858397	0.801882046073412	106	0.953962343355787	SEC14L1P1
100507300	-1.02047404612188	0.325639686689398	79	0.268754349752845	ALKBH3-AS1
23619	1.50345148674623	0.167164492442869	141	0.201385004593021	ZIM2
56341	3.75951829119511	0.00142331960790201	177	0.00704497287619428	PRMT8
57529	-0.35847634783277	0.723001453021327	120	0.657632833697742	RTL9
9537	-3.95007073050104	0.000453113252500802	54	0.0336455666299283	TP53I11
5467	-1.64410411302971	0.111711837863695	79	0.268754349752845	PPARD
6181	-6.30642997511914	4.64397333557109e-07	9	8.15777822909931e-06	RPLP2
9755	-0.991546014294263	0.328662848505782	87	0.428180789961854	TBKBP1
80063	-1.55762296268944	0.150504038376479	65	0.095528517808175	ATF7IP2
55281	-4.38850297630694	0.000153233597803652	48	0.0171895434278474	TMEM140
55278	-7.67987832495439	8.43247865320633e-09	2	3.39907426212471e-07	QRSL1
30850	1.12487060070469	0.285223670574452	142	0.192169127738061	CDR2L
818	5.15238965883777	4.39633528630213e-05	191	0.000512835329298066	CAMK2G
3267	-0.0358072885365734	0.972020337113908	94	0.602702943853242	AGFG1
27328	-0.0690217503223255	0.945459689666137	128	0.443625135208309	PCDH11X
226	-2.07354807011749	0.0504191766111882	67	0.112838303488045	ALDOA
221400	3.63709182331025	0.00219459783931506	186	0.0012932627798819	TDRD6
60468	-0.657417752827926	0.516629208330957	90	0.499306418896813	BACH2
23609	-0.839361748439974	0.4075043184431	97	0.685800367269974	MKRN2
388561	-13.0090617191862	3.54435642312679e-14	0	8.49768565531178e-08	ZNF761
9409	0.540090723502797	0.594229635514511	124	0.549855411878575	PEX16
1293	-2.57417657997971	0.0147366774374956	60	0.0611270820392066	COL6A3
3987	-6.34147020087568	3.8212275362535e-07	1	1.69953713106236e-07	LIMS1
84803	3.66272748031288	0.00237295497630166	181	0.002939604398742	GPAT3
8241	-6.9767278470444	1.40765565822684e-07	8	5.69344938905889e-06	RBM10
100293516	-5.67732895540528	2.52360206103193e-06	12	2.19240289907044e-05	ZNF587B
53635	-4.7872348654052	4.06516986511858e-05	9	8.15777822909931e-06	PTOV1
4907	0.390667856745402	0.701912381163999	123	0.576002705663113	NT5E
401190	3.42465600805621	0.00838552136678163	190	0.000623050312247459	RGS7BP
119391	1.1432507979058	0.265870048508849	129	0.428180789961854	GSTO2
1944	2.38502029570462	0.023051456395809	139	0.2360169307889	EFNA3
84988	-6.03514088070107	1.06338333152056e-06	12	2.19240289907044e-05	PPP1R16A
54739	-2.70623672268313	0.0115655037714466	11	1.59756490319861e-05	XAF1
84364	-3.84928866955234	0.000611538782412567	44	0.0104869088903637	ARFGAP2
51283	-8.62864940326169	1.3817813254018e-09	2	3.39907426212471e-07	BFAR
170685	1.98196804635198	0.0561932591034936	137	0.268754349752845	NUDT10
84236	-6.72167178161991	1.20535931461164e-07	8	5.69344938905889e-06	RHBDD1
10078	-8.98513022894729	3.43633542923169e-10	2	3.39907426212471e-07	TSSC4
23533	-6.47380237486889	7.03610703849191e-07	0	8.49768565531178e-08	PIK3R5
23209	-3.78824256291783	0.00269371072628182	30	0.0012932627798819	MLC1
442590	-1.02971655972565	0.32983453147434	49	0.0193323198426908	SPDYE5
1796	-10.9331057557469	3.58072369478916e-12	0	8.49768565531178e-08	DOK1
91252	-5.30524341458996	8.30807580594683e-06	11	1.59756490319861e-05	SLC39A13
23092	4.69698646479467	0.00100556865834475	198	0.000111574612654244	ARHGAP26
4301	-1.26760918371582	0.213967486535798	92	0.549855411878575	AFDN
23089	1.21043422937867	0.234986825107597	133	0.342802927622662	PEG10
55709	1.01581526004858	0.325788290823419	130	0.405799500506037	KBTBD4
399888	-1.42760154726555	0.165252365301014	132	0.363101179393792	FAM180B
9784	-5.45358090479713	5.29799010881727e-06	16	6.75566009597286e-05	SNX17
22847	-2.35390504788912	0.0285347581298263	61	0.06707410236822	ZNF507
2686	1.1543051830775	0.259797698287092	123	0.576002705663113	GGT7
440040	3.88261958232246	0.00278649176829491	185	0.0025024997842575	LOC440040
93107	1.59692202859847	0.149066232895229	159	0.044733179410789	KCNG4
9246	-6.89107788518246	1.94181949331783e-07	1	1.69953713106236e-07	UBE2L6
3075	-2.95319949585593	0.00580187682537709	50	0.0216937417094454	CFH
283310	6.19625421764762	3.96827938538648e-05	206	1.1556852491224e-05	OTOGL
51075	-5.05391045839175	1.61874707748664e-05	10	1.1556852491224e-05	TMX2
22874	7.22208435302782	2.74802659263059e-07	212	1.01972227863741e-06	PLEKHA6
5926	1.0312040697703	0.312295856575053	133	0.342802927622662	ARID4A
6935	-7.82243937349915	8.50533963596204e-09	3	5.94837995871824e-07	ZEB1
23291	2.85330314470623	0.00755807842381681	141	0.20609403029085	FBXW11
10015	-1.73362167840101	0.108562984604478	75	0.20609403029085	PDCD6IP
55334	-0.978935191574252	0.337190782308179	88	0.45123858017269	SLC39A9
23220	5.75468323288485	3.47321836529904e-06	189	0.00075280997220407	DTX4
7402	-6.86516674628278	1.95402473374465e-07	6	2.54930569659353e-06	UTRN
9515	4.3825051907969	0.00197293375902221	197	0.000141486466160941	STXBP5L
347517	-2.53981674879053	0.0163404912764581	71	0.154394705601929	RAB41
64231	-5.43298185489813	1.07426930044434e-05	0	8.49768565531178e-08	MS4A6A
58475	-5.52655854699031	7.86250159899625e-06	2	3.39907426212471e-07	MS4A7
85315	-0.0117512636071549	0.990899708950272	101	0.802374253372094	PAQR8
64130	-1.16739421592687	0.251569223983969	93	0.576002705663113	LIN7B
64129	-0.264438062247647	0.794758254926406	110	0.953962343355787	TINAGL1
56650	1.484197058284	0.171334184984895	154	0.0734687807775552	CLDND1
2055	-1.05491194712465	0.304092086594764	93	0.576002705663113	CLN8
56130	-0.529658030417963	0.601142879674243	106	0.953962343355787	PCDHB6
220002	-9.67293438508838	1.34812206953614e-10	0	8.49768565531178e-08	CYB561A3
5052	-8.31646341495527	5.83420007547369e-09	2	3.39907426212471e-07	PRDX1
84824	-3.7203800975843	0.000800976768344489	42	0.0100744556451608	FCRLA
6917	-6.85388948809366	8.8289316056803e-07	7	3.8239585448903e-06	TCEA1
113157	-0.0438501297601651	0.965301518929833	131	0.384100405254629	RPLP0P2
6405	-0.987776704902894	0.333582734233876	104	0.892831522334892	SEMA3F
91574	-4.30200331982884	0.000142482931098362	35	0.002939604398742	C12orf65
100506421	-3.66551692820403	0.000896678743588113	32	0.00181646528567944	PANTR1
100874222	2.02663840979419	0.0693296610295682	170	0.0134927952372171	OBI1-AS1
100303491	-3.14797171920475	0.00348214722192659	56	0.0413778657382662	ZEB2-AS1
100287314	2.76274045067333	0.0248973242702602	175	0.00704517624624933	LINC00941
6457	3.27523361963138	0.00330447351488735	184	0.00181646528567944	SH3GL3
6456	3.71506282125669	0.0021550856933062	179	0.00398329015092739	SH3GL2
23435	-4.79765246990263	3.85627561849964e-05	30	0.0012932627798819	TARDBP
26229	-7.02764083538017	7.03852770660723e-08	2	3.39907426212471e-07	B3GAT3
56924	1.64636790890711	0.112583142346591	153	0.0803276877542401	PAK6
56834	-4.05015477747508	0.000313880949421225	31	0.00153544682105828	GPR137
8796	1.88868845453206	0.0926697065802713	157	0.0565729808950859	SCEL
79098	0.256848331053469	0.800819825418624	111	0.921744264513118	C1orf116
79081	-6.44201985089801	2.68055595861379e-07	8	5.69344938905889e-06	LBHD1
1894	2.00460508577321	0.0582422390318132	150	0.103911144799714	ECT2
972	-4.80719841946852	5.58024194417731e-05	0	8.49768565531178e-08	CD74
387893	-5.06798760365841	1.51164919386817e-05	8	5.69344938905889e-06	KMT5A
283237	0.567791238387609	0.581793676619153	137	0.268754349752845	TTC9C
374395	-6.68981249304877	1.37538736318447e-07	8	5.69344938905889e-06	TMEM179B
54663	-1.26667992964253	0.216404345322305	62	0.0734687807775552	RNU2-1
865	-5.06224070251939	1.83652914577411e-05	12	2.19240289907044e-05	CBFB
94234	2.51547260923971	0.0344296387450324	178	0.00461483814883017	FOXQ1
51339	-0.750100224258505	0.459567158869129	101	0.802374253372094	DACT1
4185	4.96179762219959	0.000110176139418622	187	0.00108438966647434	ADAM11
8565	1.30657528056049	0.211005391735706	144	0.166332509341081	YARS
3338	-4.41185513742128	0.000106463841378135	20	0.000178366421904994	DNAJC4
23478	-8.51151385619953	8.62706032760094e-10	2	3.39907426212471e-07	SEC11A
5521	2.39453094409634	0.0226887165778264	141	0.20609403029085	PPP2R2B
85440	-8.77619293957191	2.61235986260488e-09	4	1.01972227863741e-06	DOCK7
10256	-1.22470923404015	0.231898245520286	93	0.576002705663113	CNKSR1
2161	0.573034130052324	0.570520928748834	129	0.428180789961854	F12
10518	-4.31440697195622	0.000137286886697882	42	0.00806634313144815	CIB2
4493	-4.5046797425682	0.000371944487400446	27	0.00075280997220407	MT1E
25770	-4.16600839346385	0.000242041474974804	31	0.00153544682105828	C22orf31
23643	-5.49606048750151	8.75899638695276e-06	2	3.39907426212471e-07	LY96
23376	-4.59110213388764	0.000685832634476293	21	0.000222979271595381	UFL1
59284	3.5798287929273	0.00109354985133999	144	0.166332509341081	CACNG7
2035	-5.1748053412972	2.00259069808631e-05	9	8.15777822909931e-06	EPB41
658	-4.40604814685512	0.000206295044490858	28	0.000905768313999682	BMPR1B
56479	5.15384039678707	0.000763513456682992	206	1.1556852491224e-05	KCNQ5
63928	1.22026734970822	0.232015096429828	153	0.0800185227616594	CHP2
923	-1.39408545007215	0.172939969812151	102	0.832306586301221	CD6
113878	-6.61331184590383	1.71253887136906e-07	6	2.54930569659353e-06	DTX2
285755	-4.85974934539112	3.1634933770275e-05	37	0.00398329015092739	PPIL6
740	-5.68961914818901	2.40923092691006e-06	21	0.000222979271595381	MRPL49
55179	-5.74743390327538	1.53926880764166e-05	17	8.71012779669457e-05	FAIM
1781	-1.77790676323399	0.106353027489773	50	0.0216937417094454	DYNC1I2
10042	-2.1963120924443	0.0513032691610486	46	0.0134927952372171	HMGXB4
23165	-5.25387546252235	9.61685411830265e-06	12	2.19240289907044e-05	NUP205
283130	-2.78470403683174	0.00951965143747057	87	0.428180789961854	SLC25A45
7277	3.84021400062161	0.00114966450735183	181	0.002939604398742	TUBA4A
1002	0.917430843132579	0.365594779874268	125	0.524279417500644	CDH4
8462	-5.84344782148685	2.92770305721258e-06	1	1.69953713106236e-07	KLF11
254100	-2.57500008894527	0.0154460724514628	67	0.112838303488045	SSSCA1-AS1
81029	-2.44411725786595	0.0201994670011274	71	0.154394705601929	WNT5B
2624	-1.68719413443421	0.101234419507316	81	0.304346566212692	GATA2
23306	-6.96231461617919	1.40733316525567e-07	0	8.49768565531178e-08	NEMP1
4661	0.463609470151756	0.646182023715893	126	0.499306418896813	MYT1
79947	-6.35613670023503	1.58389080522779e-06	1	1.69953713106236e-07	DHDDS
549	3.04129225929728	0.00483647665347132	158	0.0504848354550638	AUH
205327	3.07839084716064	0.00458541705071853	148	0.12233412730043	C2orf69
93210	-5.87535701579159	1.60126828570908e-06	18	0.000111574612654244	PGAP3
5100	3.54259046121355	0.00706852141065797	195	0.000222979271595381	PCDH8
7168	0.469759337123709	0.643084045336598	124	0.549855411878575	TPM1
961	4.21832262231535	0.000448619191466316	186	0.0012932627798819	CD47
143689	-6.94792267738543	2.39267344555246e-07	11	1.59756490319861e-05	PIWIL4
6925	0.791221135387651	0.434465307393082	155	0.06707410236822	TCF4
81693	-0.173667021506315	0.863188247533328	120	0.648672231878924	AMN
968	-7.48777055642748	5.16940366752879e-08	0	8.49768565531178e-08	CD68
2840	-2.20495391822684	0.0351102585778468	100	0.772722089139023	GPR17
2859	-3.26632038096692	0.00254743052230412	39	0.00532923858187223	GPR35
5173	-2.73431364114137	0.0110853580415062	97	0.679903698877711	PDYN
6774	-9.68258452737544	4.25453540976364e-11	2	3.39907426212471e-07	STAT3
23371	-4.90715206604132	5.91146367301966e-05	16	6.75566009597286e-05	TNS2
100130987	0.864083101349101	0.401816744188614	131	0.384100405254629	LOC100130987
57804	-7.39980529799305	3.14525558717509e-08	5	1.61456027450924e-06	POLD4
5883	-3.87703420791497	0.000547746600179981	35	0.002939604398742	RAD9A
27175	6.02680599300339	6.94486893110497e-06	201	5.17509056408487e-05	TUBG2
439	-4.82943645910803	4.25241753280562e-05	23	0.000342116824482852	GET3
84292	-4.31500432276263	0.000137738156073986	33	0.00214014213229027	WDR83
23063	-7.1576008667133	3.5546983633309e-08	8	5.69344938905889e-06	WAPL
645332	-5.97704458288189	1.39350270535951e-06	13	2.94869692239319e-05	FAM86C2P
1495	-6.96532332936592	8.32888334313082e-08	8	5.69344938905889e-06	CTNNA1
125170	-5.56288303870841	5.33288158423452e-06	27	0.00075280997220407	MIEF2
81501	-1.02369144354351	0.314819850747779	140	0.214797538716384	DCSTAMP
2664	2.3604017821626	0.0245463575025261	125	0.524279417500644	GDI1
9338	-0.377685432996377	0.708729820067613	108	1	TCEAL1
6871	1.7519649048902	0.109641684850421	162	0.0336455666299283	TADA2A
51307	-3.49671164204588	0.0013739676435028	56	0.0413778657382662	FAM53C
134553	1.93738118241452	0.061819263520105	132	0.363101179393792	C5orf24
246330	4.93276833675186	0.000265236845139158	198	0.000111574612654244	PELI3
6137	-4.58670513440471	6.34236620372874e-05	11	1.59756490319861e-05	RPL13
50814	-5.14468690663038	1.4499929375705e-05	23	0.000342116824482852	NSDHL
56940	-0.168723530275959	0.868567161743646	109	0.984645361835704	DUSP22
4973	-3.89153153035758	0.000582420894101417	32	0.00181646528567944	OLR1
84466	-2.9273698404924	0.00698343841411405	47	0.0152471424407563	MEGF10
2078	-0.375323466614214	0.716342533652583	69	0.13241212755706	ERG
26064	-4.58035522907597	8.40749593748064e-05	19	0.000141486466160941	RAI14
9764	3.6198035837185	0.00147415237104194	176	0.0061367736496965	KIAA0513
548593	-2.5131284869486	0.0172209663432668	53	0.030245472645525	SLX1B
51701	5.16308157286085	0.000370509038358148	201	5.17509056408487e-05	NLK
22990	0.59712029805391	0.559680808962975	124	0.549855411878575	PCNX1
6656	-2.65686708918315	0.0130004076570379	55	0.0373488580385132	SOX1
5540	0.458671659349309	0.650333845713224	140	0.214797538716384	NPY4R
84331	-2.79195518263823	0.00870775196594952	53	0.030245472645525	MCRIP2
3664	-3.47285742638327	0.00181660989849784	11	1.59756490319861e-05	IRF6
2665	-5.34301036029684	8.9075373676935e-06	18	0.000111574612654244	GDI2
794	-3.26810381764459	0.0026141653623898	79	0.268754349752845	CALB2
10352	-3.27797375490535	0.00349281662909564	48	0.0171895434278474	WARS2
25780	1.3908184393598	0.200658198843843	148	0.12233412730043	RASGRP3
100874198	5.4051951272991	0.000382045808414562	209	6.06469726677311e-05	SHANK2-AS1
647042	-2.07434339545923	0.0649297631454701	38	0.00461483814883017	GOLGA6L10
151246	-4.0706277621489	0.000276258462756003	33	0.00214014213229027	SGO2
51531	-6.7600744082365	1.55269638139937e-07	6	2.54930569659353e-06	TRMO
55199	-5.8268826956796	2.10380183936471e-06	7	3.8239585448903e-06	FAM86C1
285407	0.576518498844475	0.569445908564283	129	0.428180789961854	ALG1L9P
100133315	-7.96022054580829	4.23034708724923e-09	8	5.69344938905889e-06	LOC100133315
29887	0.217181948767358	0.830701332430069	117	0.743381025177793	SNX10
55298	-4.5133701257784	0.000111803097839512	31	0.00153544682105828	RNF121
23197	-5.98825433539322	1.07254567290813e-06	22	0.00027719450607627	FAF2
8479	-1.85655869318355	0.0879694157158197	60	0.0611270820392066	HIRIP3
5029	-4.17247418757597	0.000293238641570203	11	1.59756490319861e-05	P2RY2
220074	-3.78031425230283	0.00190779003790848	28	0.000905768313999682	LRTOMT
25906	0.188226208870648	0.853418162401189	119	0.685800367269974	ANAPC15
5573	6.16285380166201	4.65876865243776e-05	207	8.15777822909931e-06	PRKAR1A
23301	-1.06228787924729	0.301771645441036	101	0.802374253372094	EHBP1
211	-1.33131027729653	0.199172925509673	76	0.220708859941995	ALAS1
27112	2.7916573129261	0.0105457680231298	157	0.055602821571545	FAM155B
9311	-1.62688231206485	0.113274691128213	87	0.428180789961854	ASIC3
93058	-4.9855231927264	2.25083847839011e-05	12	2.19240289907044e-05	COQ10A
80227	-3.40838452629486	0.0028400987166388	41	0.00704517624624933	PAAF1
824	-6.19329075018601	1.15800004841118e-06	3	5.94837995871824e-07	CAPN2
334	-4.51876884766582	7.64625934882502e-05	33	0.00214014213229027	APLP2
84231	-5.49931364476579	4.32582150436609e-06	10	1.1556852491224e-05	TRAF7
57716	-3.92690255279559	0.00135081031223949	31	0.00153544682105828	PRX
84649	3.45704483118401	0.00303863674469014	174	0.00806634313144815	DGAT2
7262	7.22850281408432	9.20694940158819e-05	215	1.69953713106236e-07	PHLDA2
689	-8.43861138989202	9.48699992497011e-10	2	3.39907426212471e-07	BTF3
4128	-5.93889267646276	2.27940104211735e-05	11	1.59756490319861e-05	MAOA
10673	-4.55313666548198	0.00010163346885568	28	0.000905768313999682	TNFSF13B
51101	4.65965597252023	0.000436835656360771	193	0.000342116824482852	ZC2HC1A
11280	-0.983560677018525	0.346785575102312	85	0.384100405254629	SCN11A
170463	-0.98200276760366	0.333528135352966	112	0.892831522334892	SSBP4
6432	-4.44767937189263	9.88813079905223e-05	24	0.000420210555655167	SRSF7
26088	-7.11864947976038	4.19117276252153e-08	0	8.49768565531178e-08	GGA1
2803	-5.17279559638709	1.75772095122827e-05	5	1.61456027450924e-06	GOLGA4
8819	-4.82307378259599	3.88409870163385e-05	20	0.000178366421904994	SAP30
26022	-0.939035051289601	0.366326266261104	77	0.2360169307889	TMEM98
1479	-4.59845949628816	6.28094673664938e-05	38	0.00461483814883017	CSTF3
100289388	-4.49615422837993	8.63542999232091e-05	32	0.00181646528567944	KCTD21-AS1
2017	-5.8249289427009	2.82819500509302e-06	1	1.69953713106236e-07	CTTN
3475	-5.47428990367749	7.04626947071222e-06	3	5.94837995871824e-07	IFRD1
80144	3.21565539336278	0.00595562070668007	172	0.0104869088903637	FRAS1
390616	4.70716290706132	0.00169766375942821	203	0.000203273625379802	ANKRD34C
84191	-6.14929721722801	6.23830063502268e-07	8	5.69344938905889e-06	CIAO2A
84233	-1.29228204063185	0.223157633362287	68	0.12233412730043	TMEM126A
8933	-2.74814294458015	0.0100591530691931	71	0.154394705601929	RTL8C
55210	-3.75158254762729	0.000800561554492503	41	0.00704517624624933	ATAD3A
22895	6.69980254779428	3.29679658473174e-05	209	3.8239585448903e-06	RPH3A
57820	-3.15489151444432	0.00354111213872199	53	0.030245472645525	CCNB1IP1
60494	-5.08436962438302	2.34505297668775e-05	15	5.17509056408487e-05	CCDC81
137492	-2.31413365294636	0.0277901242255862	64	0.0876756365403882	VPS37A
10873	-0.609727563407058	0.553398443926075	103	0.862469971303316	ME3
2203	-6.99814148637474	1.44013850050276e-07	3	5.94837995871824e-07	FBP1
140467	-2.2549063127414	0.0311707783893453	78	0.252032264012896	ZNF358
10418	0.28222324353414	0.782085734765829	119	0.685800367269974	SPON1
2357	-5.09847555142733	1.97819232723891e-05	7	3.8239585448903e-06	FPR1
821	-7.42028474843082	2.44072863950536e-08	2	3.39907426212471e-07	CANX
7461	-1.90330481898739	0.0673822276161672	65	0.095528517808175	CLIP2
26973	1.07310069812126	0.291511051980998	156	0.0611270820392066	CHORDC1
7381	0.732285687907745	0.474830639538777	126	0.499306418896813	UQCRB
64983	-4.54864443472469	0.000102009484380741	20	0.000178366421904994	MRPL32
5783	-7.068046034412	8.83765437626018e-08	4	1.01972227863741e-06	PTPN13
619383	-0.479338117371258	0.638661814409903	103	0.862469971303316	SCARNA9
79101	-0.135596533568999	0.893184082428896	104	0.892831522334892	TAF1D
654320	-0.132873588137029	0.89595745709424	108	1	SNORA8
692072	-1.38581947922489	0.188435849682753	70	0.140602268094709	SNORD5
100302240	1.06455484335722	0.314505057881468	128	0.45123858017269	MIR1304
677822	3.27678264173481	0.00414573522477986	170	0.0134927952372171	SNORA40
84905	0.0344620371403437	0.972734223033434	113	0.862469971303316	ZNF341
55660	-6.69683987649663	2.02076827376411e-07	0	8.49768565531178e-08	PRPF40A
4059	-4.32367876258341	0.000145389082730303	17	8.71012779669457e-05	BCAM
100506136	-2.26722020487318	0.0446333780313139	47	0.0152471424407563	SEM1
53942	-2.21271889417909	0.0352033701857036	94	0.602702943853242	CNTN5
54492	0.0738643605787609	0.941625114361189	136	0.286193895092672	NEURL1B
84256	-1.01825106302695	0.321086764645026	83	0.342802927622662	FLYWCH1
8576	3.05295883730408	0.00769607929372938	172	0.0104869088903637	STK16
85016	-6.68439822005953	4.25467667564303e-07	1	1.69953713106236e-07	CFAP300
5080	-3.49509129607532	0.00194056979231237	41	0.00704517624624933	PAX6
2020	-2.02973825459056	0.0516681994440611	60	0.0620264090660624	EN2
23765	-6.19741441837261	8.04338581808854e-07	10	1.1556852491224e-05	IL17RA
84975	-9.85948288655571	4.39531586772207e-11	0	8.49768565531178e-08	MFSD5
7716	-4.16665112465118	0.000574125715038845	32	0.00181646528567944	VEZF1
7705	0.601681311046686	0.556163483086387	123	0.576002705663113	ZNF146
347344	1.02072231264861	0.32087513905274	125	0.524279417500644	ZNF81
7633	-7.21327657804407	2.4620685337772e-07	5	1.61456027450924e-06	ZNF79
529	1.62295887490367	0.123769642265595	146	0.143095078055492	ATP6V1E1
6597	-0.708635135257128	0.484076986258688	85	0.384100405254629	SMARCA4
643733	-2.00156382449125	0.0536317596040685	68	0.12233412730043	CASP17P
64779	-6.10155108862682	7.66336128418531e-07	7	3.8239585448903e-06	MTHFSD
114769	-5.41224060606816	9.35004243851379e-06	9	8.15777822909931e-06	CARD16
6857	4.18468974512609	0.00117811665500909	190	0.000623050312247459	SYT1
26051	7.93249922625251	4.26817560931974e-09	199	8.71012779669457e-05	PPP1R16B
79805	-2.02612180900997	0.05484848019811	69	0.13241212755706	VASH2
160140	-2.54146473273204	0.0215712098144462	50	0.0216937417094454	C11orf65
2592	-4.58479873248299	6.39585794869113e-05	22	0.00027719450607627	GALT
2738	-3.66659558665087	0.00088048777107827	44	0.0104869088903637	GLI4
57418	-4.97726768797418	2.02254318898884e-05	33	0.00214014213229027	WDR18
